City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Patna,2017-05-17,98.21084337349397,158.08,6.430240963855422,20.831566265060243,24.928915662650603,49.8,1.3912048192771085,5.47843373493976,19.000481927710844,158.0,Moderate
Patna,2017-05-18,97.97439759036145,158.08,6.425542168674698,20.851024096385544,24.875060240963858,49.8,1.382710843373494,5.493975903614458,18.981084337349397,158.0,Moderate
Patna,2017-05-19,97.73795180722891,158.08,6.420843373493976,20.870481927710845,24.82120481927711,49.8,1.3742168674698796,5.509518072289157,18.96168674698795,158.0,Moderate
Patna,2017-05-20,97.50150602409639,158.08,6.4161445783132525,20.889939759036146,24.767349397590362,49.8,1.3657228915662651,5.525060240963856,18.942289156626508,158.0,Moderate
Patna,2017-05-21,97.26506024096386,158.08,6.41144578313253,20.909397590361447,24.713493975903617,49.8,1.3572289156626507,5.540602409638554,18.92289156626506,158.0,Moderate
Patna,2017-05-22,97.02861445783132,158.08,6.406746987951807,20.928855421686748,24.65963855421687,49.8,1.3487349397590362,5.556144578313253,18.903493975903615,158.0,Moderate
Patna,2017-05-23,96.7921686746988,158.08,6.402048192771084,20.94831325301205,24.60578313253012,49.8,1.3402409638554218,5.571686746987952,18.88409638554217,158.0,Moderate
Patna,2017-05-24,96.55572289156626,158.08,6.397349397590361,20.96777108433735,24.551927710843376,49.8,1.3317469879518073,5.587228915662651,18.864698795180722,158.0,Moderate
Patna,2017-05-25,96.31927710843374,158.08,6.392650602409638,20.98722891566265,24.498072289156628,49.8,1.3232530120481927,5.602771084337349,18.84530120481928,158.0,Moderate
Patna,2017-05-26,96.0828313253012,158.08,6.387951807228916,21.006686746987953,24.44421686746988,49.8,1.3147590361445782,5.618313253012048,18.825903614457832,158.0,Moderate
Patna,2017-05-27,95.84638554216868,158.08,6.3832530120481925,21.026144578313254,24.390361445783135,49.8,1.3062650602409638,5.633855421686747,18.806506024096386,158.0,Moderate
Patna,2017-05-28,95.60993975903614,158.08,6.37855421686747,21.045602409638555,24.336506024096387,49.8,1.2977710843373493,5.6493975903614455,18.78710843373494,158.0,Moderate
Patna,2017-05-29,95.37349397590361,158.08,6.373855421686747,21.065060240963856,24.28265060240964,49.8,1.2892771084337349,5.6649397590361446,18.767710843373493,158.0,Moderate
Patna,2017-05-30,95.13704819277109,158.08,6.369156626506024,21.084518072289157,24.228795180722894,49.8,1.2807831325301204,5.680481927710844,18.74831325301205,158.0,Moderate
Patna,2017-05-31,94.90060240963855,158.08,6.364457831325301,21.103975903614458,24.174939759036146,49.8,1.272289156626506,5.696024096385543,18.728915662650603,158.0,Moderate
Patna,2017-06-01,94.66415662650603,158.08,6.359759036144578,21.12343373493976,24.121084337349398,49.8,1.2637951807228915,5.711566265060241,18.709518072289157,158.0,Moderate
Patna,2017-06-02,94.42771084337349,158.08,6.355060240963855,21.14289156626506,24.067228915662653,49.8,1.255301204819277,5.72710843373494,18.69012048192771,158.0,Moderate
Patna,2017-06-03,94.19126506024097,158.08,6.3503614457831326,21.16234939759036,24.013373493975905,49.8,1.2468072289156626,5.742650602409639,18.670722891566264,158.0,Moderate
Patna,2017-06-04,93.95481927710844,158.08,6.345662650602409,21.181807228915662,23.959518072289157,49.8,1.2383132530120482,5.758192771084338,18.65132530120482,158.0,Moderate
Patna,2017-06-05,93.7183734939759,158.08,6.340963855421687,21.201265060240964,23.905662650602412,49.8,1.2298192771084338,5.773734939759036,18.631927710843375,158.0,Moderate
Patna,2017-06-06,93.48192771084338,158.08,6.336265060240963,21.220722891566265,23.851807228915664,49.8,1.2213253012048193,5.789277108433735,18.612530120481928,158.0,Moderate
Patna,2017-06-07,93.24548192771084,158.08,6.331566265060241,21.240180722891566,23.797951807228916,49.8,1.2128313253012049,5.804819277108434,18.59313253012048,158.0,Moderate
Patna,2017-06-08,93.00903614457832,158.08,6.3268674698795175,21.259638554216867,23.74409638554217,49.8,1.2043373493975904,5.820361445783133,18.573734939759035,158.0,Moderate
