City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Delhi,2015-01-21,159.54,235.27,12.27,22.56,33.02,63.23,9.01,7.05,18.56,338.0,Very Poor
Delhi,2015-01-22,143.68,183.89,14.75,21.82,34.88,39.65,10.58,8.64,6.94,332.0,Very Poor
Delhi,2015-01-23,128.73,136.07,11.99,17.35,29.46,39.98,8.74,6.77,10.91,254.0,Poor
Delhi,2015-01-24,164.98,200.02,10.38,15.77,25.49,38.77,9.39,8.89,9.35,324.0,Very Poor
Delhi,2015-01-25,148.59,203.81,11.82,20.83,28.29,45.62,11.44,5.96,16.65,333.0,Very Poor
Delhi,2015-01-26,129.34,137.86,12.46,25.66,29.48,60.96,10.19,6.78,18.18,292.0,Poor
Delhi,2015-01-27,154.2,217.2,14.41,30.39,34.63,40.96,10.36,6.42,17.11,318.0,Very Poor
Delhi,2015-01-28,134.6,156.9,18.96,28.6,35.57,49.71,10.21,5.21,15.23,295.0,Poor
Delhi,2015-01-29,173.13,277.0,23.14,38.34,48.89,62.03,11.74,5.53,16.29,327.0,Very Poor
Delhi,2015-01-30,178.04,272.61,19.8,38.43,44.45,69.78,11.58,6.43,14.91,345.0,Very Poor
Delhi,2015-01-31,158.59,207.06,30.67,41.36,57.77,67.66,8.7,5.03,17.51,334.0,Very Poor
Delhi,2015-02-01,211.59,371.05,57.56,58.17,93.17,96.69,13.08,9.9,23.28,358.0,Very Poor
Delhi,2015-02-02,163.64,219.84,13.7,37.25,39.34,84.49,10.59,5.31,28.38,349.0,Very Poor
Delhi,2015-02-03,157.71,194.09,12.28,31.05,34.1,66.38,8.21,5.64,28.56,334.0,Very Poor
Delhi,2015-02-04,137.26,147.08,15.21,29.69,36.06,53.28,9.11,5.06,15.07,313.0,Very Poor
Delhi,2015-02-05,131.76,127.42,23.15,36.51,47.4,51.24,8.18,4.85,21.7,262.0,Poor
Delhi,2015-02-06,151.6,330.99,46.66,67.0,84.76,63.45,5.51,9.13,33.92,303.0,Very Poor
Delhi,2015-02-07,160.75,210.52,37.54,57.69,71.68,58.15,10.28,6.91,43.44,329.0,Very Poor
Delhi,2015-02-08,145.34,215.69,30.54,50.39,61.78,66.72,5.39,8.66,30.43,323.0,Very Poor
Delhi,2015-02-09,134.67,109.86,19.95,39.18,44.48,74.29,5.11,9.7,20.62,266.0,Poor
Delhi,2015-02-10,153.07,218.23,23.41,42.2,48.01,79.54,10.88,5.81,19.02,319.0,Very Poor
Delhi,2015-02-11,116.91,316.14,33.79,53.63,64.04,95.13,12.64,7.54,27.17,334.0,Very Poor
Delhi,2015-02-12,177.98,394.97,30.48,42.73,58.19,69.47,13.75,9.2,25.58,342.0,Very Poor
Delhi,2015-02-13,167.01,328.43,32.23,44.61,55.13,83.96,11.26,7.77,27.62,341.0,Very Poor
Delhi,2015-02-14,193.96,412.46,81.47,53.81,107.76,137.27,11.73,9.36,34.22,377.0,Very Poor
Delhi,2015-02-15,184.06,497.37,44.16,58.15,75.98,61.89,13.78,9.13,40.91,391.0,Very Poor
Delhi,2015-02-16,152.62,310.74,24.32,44.22,49.67,74.74,11.55,6.79,34.36,358.0,Very Poor
Delhi,2015-02-17,161.27,195.78,23.71,25.4,42.76,75.66,10.3,5.6,41.62,327.0,Very Poor
Delhi,2015-02-18,188.2,253.53,69.2,60.29,104.31,79.83,16.23,8.65,36.54,365.0,Very Poor
Delhi,2015-02-19,159.97,193.78,24.53,40.51,47.8,81.44,13.11,5.08,31.88,352.0,Very Poor
Delhi,2015-02-20,144.12,162.2,18.1,34.71,40.32,81.04,11.45,5.93,31.61,317.0,Very Poor
Delhi,2015-02-21,155.38,191.03,35.51,45.11,57.91,69.59,14.21,12.24,30.11,320.0,Very Poor
Delhi,2015-02-22,124.1,107.61,15.38,31.83,32.15,70.25,9.73,5.68,27.19,279.0,Poor
Delhi,2015-02-23,141.39,157.01,21.95,38.23,42.71,36.38,9.29,9.43,36.86,281.0,Poor
Delhi,2015-02-24,170.16,238.33,36.04,48.4,60.78,34.14,14.17,9.28,37.39,354.0,Very Poor
Delhi,2015-02-25,148.19,169.57,14.79,29.28,34.14,34.91,14.13,5.94,31.57,340.0,Very Poor
Delhi,2015-02-26,140.78,171.64,11.34,20.95,26.65,23.22,13.61,6.98,28.72,323.0,Very Poor
Delhi,2015-02-27,130.42,163.67,13.85,24.75,31.46,22.36,12.78,12.12,34.08,315.0,Very Poor
Delhi,2015-02-28,105.86,169.28,9.21,20.65,25.3,16.49,11.8,12.48,41.38,310.0,Very Poor
Delhi,2015-03-01,71.83,98.89,8.49,21.42,19.55,12.44,11.62,10.99,22.51,324.0,Very Poor
Delhi,2015-03-02,53.71,60.15,11.02,13.43,20.48,19.11,10.19,3.21,22.08,226.0,Poor
Delhi,2015-03-03,83.49,112.1,16.23,23.75,30.88,16.04,11.72,5.07,20.83,266.0,Poor
Delhi,2015-03-04,91.07,139.15,13.71,24.28,28.73,17.44,10.64,4.68,25.83,200.0,Moderate
Delhi,2015-03-05,106.57,196.19,25.97,31.12,45.48,28.86,9.36,5.97,32.88,275.0,Poor
Delhi,2015-03-06,101.75,163.14,20.56,26.59,34.17,32.04,10.55,5.96,33.67,322.0,Very Poor
Delhi,2015-03-07,77.57,90.54,12.07,19.15,24.66,16.83,9.48,5.18,23.09,216.0,Poor
Delhi,2015-03-08,63.24,80.2,13.52,20.35,27.44,16.12,8.19,3.98,20.71,108.0,Moderate
Delhi,2015-03-09,76.62,117.38,10.49,18.21,22.84,15.2,9.02,4.2,22.85,197.0,Moderate
Delhi,2015-03-10,86.7,150.92,11.44,18.82,25.78,18.88,7.98,3.84,25.87,238.0,Poor
Delhi,2015-03-11,104.29,176.2,14.94,25.63,32.66,29.48,10.76,6.3,29.62,274.0,Poor
Delhi,2015-03-12,115.93,203.75,18.48,32.29,37.84,30.72,11.3,7.03,35.05,315.0,Very Poor
Delhi,2015-03-13,108.66,173.89,15.61,30.75,37.02,23.31,10.23,10.65,34.05,307.0,Very Poor
Delhi,2015-03-14,67.94,105.29,14.3,29.78,32.1,29.21,9.18,10.14,23.39,208.0,Poor
Delhi,2015-03-15,38.89,46.68,9.49,17.76,21.45,30.59,8.23,4.25,22.0,165.0,Moderate
Delhi,2015-03-16,45.39,74.14,10.2,17.14,22.27,33.16,7.87,8.8,25.55,188.0,Moderate
